x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.4329774,-0.1109026,0.14925781,0.5968121,-0.16597848,0.15454811,0.5402258,-0.35741416,0.24478026,0.46720883,-0.42632294,0.22468857,0.5988579,-0.7224129,0.042272486,0.70157737,-1.0707477,0.008804716,0.81037146,-1.3452877,0.02217865,0.9828972,-1.6380774,-0.01748466,0.3870062,-0.9204667,-0.054471932,0.36974487,-1.1325939,0.14597416,0.24574722,-0.9128851,0.3055924,0.16520125,-0.599849,0.24095865,0.14433211,-0.92615944,-0.09183554,0.22090654,-1.1490993,0.09208768,0.09073248,-0.8827627,0.1876141,0.025065068,-0.62227654,0.21231033,-0.08863725,-0.90706515,-0.17814803,-0.020311272,-1.0711019,0.018254563,-0.10753831,-0.8568163,0.13045035,-0.13109402,-0.62833333,0.12593322,SHOOT
0.0,0.0,0.0,-0.39022145,0.011677879,-0.036943737,-0.75563735,0.005782187,-0.057823304,-1.0332636,-0.097857475,-0.032415118,-1.302392,-0.23484363,-0.044812974,-0.6810454,-0.5516121,-0.12425111,-0.92250127,-0.8201675,-0.12484401,-1.1037097,-1.1233395,-0.19397685,-1.2775633,-1.3833212,-0.21298364,-0.5289449,-0.83284086,-0.16307482,-0.6329538,-0.9170969,0.011009411,-0.40277526,-0.7486954,0.2619324,-0.27270484,-0.5272639,0.17520015,-0.28471062,-0.877041,-0.08973767,-0.42730716,-1.0648991,0.03545237,-0.35147148,-0.8365741,0.23131193,-0.2202437,-0.5939259,0.20597206,-0.08154758,-0.8974259,-0.15964825,-0.24393831,-1.0014642,0.052040968,-0.12771629,-0.8307199,0.15990143,0.005406491,-0.63886523,0.18108398,GUN_READY
0.0,0.0,0.0,0.30108422,-0.28037578,0.038503658,0.47314054,-0.40943125,0.13086894,0.37401384,-0.50341374,0.27009535,0.328752,-0.49382794,0.3538984,0.18165605,-0.80626875,0.35688406,0.18480419,-1.1625241,0.43527105,0.13644247,-1.4015802,0.6237575,0.10698526,-1.7072117,0.7359037,-0.0785313,-0.8794885,0.46939617,-0.06114454,-0.9040542,0.6234194,0.0051893676,-0.69100785,0.7261833,0.0008860716,-0.42225564,0.54879135,-0.2483358,-0.7563156,0.39943796,-0.22090599,-0.7984692,0.6895778,-0.1355249,-0.5966129,0.6891965,-0.0834165,-0.3806626,0.5492851,-0.46259907,-0.66759956,0.42960265,-0.41452876,-0.68437517,0.61457205,-0.31237993,-0.44249585,0.7025057,-0.23818767,-0.27621168,0.5385786,SHOOT
0.0,0.0,0.0,0.4499927,-0.1155098,0.03537003,0.54965335,-0.28063852,0.12222483,0.48074707,-0.47442645,0.13696472,0.41278008,-0.5539332,0.096897475,0.51250523,-0.72739756,-0.23327579,0.6320663,-1.1227152,-0.28215006,0.77317274,-1.3835807,-0.41112518,0.84287894,-1.7463409,-0.5151008,0.3593957,-0.86585164,-0.34804556,0.28446466,-1.108874,-0.20198259,0.15806621,-0.957455,0.036413472,0.10666836,-0.69348955,0.05707272,0.04266722,-0.9021626,-0.41803807,0.1203105,-1.1469429,-0.26930457,0.020400628,-0.9276011,-0.049316544,-0.03919261,-0.71042275,0.004872426,-0.13479221,-0.83668387,-0.42400637,-0.07907652,-1.0705702,-0.2688115,-0.17745286,-0.9283765,-0.11029457,-0.19613087,-0.65536106,-0.019080447,SHOOT
0.0,0.0,0.0,0.31935567,-0.28241256,0.038101934,0.4784047,-0.5906388,0.1749405,0.5536215,-0.84125304,0.28326464,0.636598,-1.135292,0.33721063,0.027850598,-0.91591173,0.21667919,-0.020797493,-1.2398833,0.20724714,-0.08409565,-1.5356083,0.30893818,-0.20361122,-1.880441,0.3527687,-0.22190425,-0.9593281,0.17449363,-0.28975812,-1.0973061,0.36722696,-0.24952078,-0.7580722,0.4771223,-0.17635968,-0.5281257,0.37922692,-0.43479428,-0.8031415,0.09475677,-0.49365345,-0.99423116,0.3241762,-0.40264076,-0.7564511,0.46095997,-0.32481652,-0.5091991,0.3189446,-0.6314261,-0.70513076,0.049340315,-0.6392659,-0.8452033,0.21540096,-0.5261468,-0.58254784,0.35765314,-0.5007273,-0.37504235,0.30775532,GUN_READY
0.0,0.0,0.0,0.2263384,-0.38450608,-0.0017464383,0.27267694,-0.5947287,0.067514375,0.12202205,-0.7106991,0.10925459,0.01835522,-0.686577,0.11267422,-0.07357082,-0.93973005,-0.14658037,-0.209509,-1.2726136,-0.16823037,-0.3268098,-1.5554937,-0.23266849,-0.48255628,-1.9183073,-0.27088252,-0.36168256,-0.91449505,-0.18134096,-0.4480409,-1.0993965,-0.008653484,-0.4122286,-0.79759276,0.16073819,-0.36429453,-0.55875176,0.16820149,-0.5634269,-0.7303688,-0.23849072,-0.6326918,-0.9874365,-0.047188137,-0.5722202,-0.7225644,0.13703,-0.44607723,-0.55171674,0.15452567,-0.7005907,-0.5309898,-0.22505933,-0.78886503,-0.77142394,-0.05374524,-0.69845676,-0.5738817,0.08905737,-0.5564463,-0.36862463,0.100795485,SHOOT
0.0,0.0,0.0,0.3672436,-0.09970239,0.03179199,0.5047719,-0.24285173,0.10811977,0.7457261,-0.4170322,0.14159296,0.37631923,-0.4290451,0.22897018,0.54800385,-0.81480527,0.019303158,0.68282026,-1.050144,-0.021875173,0.78466433,-1.4248827,-0.011639039,0.9022223,-1.8454307,-0.014194606,0.3324089,-0.9428796,-0.021963242,0.43786767,-1.3156656,-0.07098668,0.5901724,-1.600324,-0.041071817,0.7336379,-1.9844759,-0.17060249,0.061098,-0.9276689,-0.08937412,0.05047777,-0.84630376,0.04110541,-0.13061923,-0.6636521,0.19266257,-0.13661641,-0.5777892,0.13527592,-0.20391811,-0.92575806,-0.17174077,-0.26186386,-0.8210588,0.067992195,-0.35600224,-0.6690464,0.16592842,-0.33911437,-0.53808975,0.12626958,NO_GUN
0.0,0.0,0.0,-0.25086513,-0.28424433,-0.027359594,-0.45058337,-0.55916005,-0.08311839,-0.5529766,-0.8986072,-0.12642552,-0.60548156,-1.1761118,-0.18761379,0.016883789,-0.8682544,-0.21187241,0.089005925,-1.2328106,-0.30885425,0.12014415,-1.5109414,-0.38083053,0.21699533,-1.8863546,-0.47198007,0.2883739,-0.93778753,-0.19337793,0.32991165,-1.0942808,-0.11833794,0.257169,-0.9081416,0.15633102,0.18698397,-0.6379826,0.20310883,0.48372963,-0.8540937,-0.20099428,0.50976086,-1.130396,-0.071672544,0.4138986,-0.8367611,0.14383845,0.31823024,-0.5869516,0.20886266,0.6659496,-0.6319856,-0.18540932,0.6677077,-0.90757835,-0.0633628,0.61190695,-0.6930077,0.16108719,0.5083339,-0.48882437,0.15604988,GUN_READY
0.0,0.0,0.0,-0.38681334,-0.04564145,-0.013229614,-0.6189475,-0.000436755,0.033801906,-0.60408175,-0.20449883,0.21136992,-0.5790047,-0.2585943,0.25661433,-0.6563142,-0.6145556,0.12187619,-0.8519972,-0.9361734,0.23993313,-1.0272657,-1.1467488,0.23980072,-1.2211213,-1.4468188,0.34310585,-0.50726044,-0.83764374,0.20258287,-0.58894366,-0.91108674,0.42974943,-0.4710725,-0.6643825,0.5118918,-0.33151498,-0.45839772,0.42744523,-0.25049883,-0.8581931,0.266105,-0.45612028,-0.9476879,0.5077353,-0.28859064,-0.68112886,0.56340986,-0.1514166,-0.48406017,0.46465522,-0.024051096,-0.8494453,0.2930696,-0.21465369,-0.96298474,0.44271824,-0.13044128,-0.7364043,0.56789243,-0.04147104,-0.44622555,0.42603654,SHOOT
0.0,0.0,0.0,0.2859854,-0.30718857,-0.07431637,0.5090375,-0.5655853,-0.17992045,0.51294124,-0.8432786,-0.31137952,0.60510314,-1.1426481,-0.37915182,0.051322196,-0.8572837,-0.33327135,-0.071263224,-1.1794096,-0.5414528,-0.1518526,-1.4261526,-0.58922637,-0.24228767,-1.7352462,-0.7089917,-0.25720683,-0.9076559,-0.3316706,-0.2706354,-1.0839323,-0.25763392,-0.24712147,-0.879933,0.027804576,-0.19927368,-0.6615599,0.05310597,-0.46537814,-0.7048638,-0.22857738,-0.49096364,-1.0201608,-0.12441847,-0.38353467,-0.8314342,0.02579253,-0.3191174,-0.5796635,0.09589354,-0.59250295,-0.55987597,-0.16810092,-0.6175034,-0.8408302,-0.11599171,-0.5138499,-0.72143763,0.09742259,-0.40844828,-0.4680982,0.18193366,GUN_READY
0.0,0.0,0.0,-0.4000663,0.05345754,0.0073981886,-0.6226084,-0.0067951097,0.018281823,-0.64847404,-0.19365807,0.15525563,-0.6075696,-0.24202228,0.17093667,-0.7455841,-0.56652737,0.010284836,-0.927244,-0.8533256,0.06308907,-1.1997762,-1.1101475,0.06624109,-1.3553319,-1.4404402,0.07206351,-0.56748337,-0.8200625,0.07389278,-0.68181556,-0.9250305,0.29666588,-0.46329334,-0.6649868,0.46519837,-0.38953876,-0.4633858,0.35668766,-0.32684782,-0.88808405,0.112675145,-0.49541938,-1.0092751,0.30744854,-0.376147,-0.7668043,0.4433286,-0.24906366,-0.52398854,0.43402275,-0.048100658,-0.9425218,0.15240568,-0.22899196,-1.0070677,0.37662527,-0.15940882,-0.76501435,0.4335836,-0.016237708,-0.56300914,0.385244,SHOOT
0.0,0.0,0.0,0.42853823,-0.079299405,-0.082012564,0.5928514,-0.1843056,-0.16530126,0.58336294,-0.37687728,-0.096044324,0.5584391,-0.48456445,-0.10093167,0.52147424,-0.6661298,-0.40175092,0.64888316,-0.9890351,-0.52241725,0.77929956,-1.278856,-0.6453106,0.85350937,-1.5666451,-0.7638803,0.3233015,-0.862606,-0.38908485,0.38540164,-1.0272655,-0.27114862,0.32957232,-0.95275027,-0.011012741,0.26211536,-0.65844417,0.043671913,0.12757248,-0.89035213,-0.37147608,0.19241443,-1.1183094,-0.22885142,0.17345579,-0.9010371,-0.026013514,0.12906314,-0.6582741,0.04001668,-0.1406955,-0.8804978,-0.26455036,-0.0047489414,-1.0856135,-0.15311967,0.01869723,-0.9632225,0.034174815,-0.047762897,-0.6689933,0.045902878,SHOOT
0.0,0.0,0.0,0.21929519,-0.40258574,0.13540252,0.30360562,-0.648262,0.2853027,0.2962434,-1.0055646,0.28110257,0.24656421,-1.3450117,0.53032994,-0.2178355,-0.90191245,0.27069253,-0.50827044,-1.1623132,0.33632186,-0.64337015,-1.4325136,0.39195037,-0.7748754,-1.6800731,0.4715508,-0.5026174,-0.832433,0.23330462,-0.60428834,-0.91772306,0.43916163,-0.49312508,-0.65421426,0.4761746,-0.36394638,-0.44809,0.4006556,-0.7196339,-0.63468575,0.14386739,-0.7626512,-0.7454778,0.36634424,-0.6129626,-0.53445363,0.47738814,-0.49463892,-0.32087788,0.34715718,-0.83594376,-0.4354077,0.0071304017,-0.8673932,-0.58336955,0.2892078,-0.6878246,-0.3568811,0.35457242,-0.57332003,-0.2076358,0.2715838,GUN_READY
0.0,0.0,0.0,0.29972723,-0.19103387,0.05933987,0.4850227,-0.37866864,0.16415605,0.4198222,-0.5305488,0.13998257,0.29672313,-0.57023144,0.1366066,0.3750378,-0.78581613,-0.097847424,0.4722453,-1.0826763,-0.24890639,0.49620605,-1.3543888,-0.33767483,0.56801146,-1.675592,-0.34485978,0.13788082,-0.9634231,-0.22979318,0.11120125,-1.060195,-0.10350926,0.061227422,-0.91541344,0.12197925,0.027761554,-0.6962832,0.13291053,-0.034600228,-0.89597374,-0.23614044,-0.070082955,-1.0812992,-0.17511268,-0.08550547,-0.87021697,0.07827219,-0.11116698,-0.69401205,0.07121836,-0.26661947,-0.77000713,-0.2805766,-0.2529149,-0.99823123,-0.21253112,-0.22312388,-0.8669939,0.017986225,-0.25953585,-0.5976095,0.0660753,SHOOT
0.0,0.0,0.0,-0.4391328,-0.21216826,-0.015527205,-0.5726048,-0.2922032,0.09022895,-0.49401298,-0.4358223,0.16558431,-0.43527198,-0.47672555,0.24882838,-0.3815073,-0.87431043,0.11794877,-0.43334997,-1.2263935,0.15654677,-0.5309306,-1.5663495,0.2482512,-0.592236,-1.8815807,0.31272265,-0.18087648,-0.9738158,0.13771881,-0.15061252,-1.0952303,0.37667882,-0.17462388,-0.81399786,0.54660994,-0.042539634,-0.5640041,0.41161054,0.08392098,-0.95862013,0.2695303,0.062462296,-1.0920032,0.5034159,-0.0114611015,-0.81195474,0.54229707,0.028005473,-0.5060146,0.3945918,0.3475086,-0.8372911,0.24420343,0.23429336,-1.0181687,0.43325153,0.21236047,-0.74458855,0.5342488,0.20574157,-0.46049303,0.41661358,SHOOT
0.0,0.0,0.0,-0.24925049,-0.28293732,-0.07553972,-0.41647783,-0.6107292,-0.18036292,-0.47999963,-0.90161157,-0.22510351,-0.5480857,-1.1703192,-0.31764293,0.060224574,-0.90799224,-0.23897274,0.14815612,-1.2447283,-0.32469696,0.24887225,-1.5541129,-0.4010197,0.37937298,-1.8121496,-0.49836844,0.31290838,-0.91707623,-0.24710226,0.34308985,-1.1351318,-0.0606894,0.30869383,-0.8742077,0.13263336,0.20767449,-0.6101176,0.16031136,0.5412698,-0.77695173,-0.21193288,0.5498453,-1.0258901,-0.06965503,0.38932744,-0.83944404,0.18211736,0.3351389,-0.5776539,0.17289011,0.6803787,-0.5782595,-0.14127746,0.6521507,-0.8519204,-0.0071259565,0.5767613,-0.6079109,0.1931773,0.46674308,-0.45291892,0.19644755,GUN_READY
0.0,0.0,0.0,0.40376943,0.031206671,0.049276024,0.58442956,0.014631994,0.14251968,0.5745098,-0.072889626,0.28455326,0.5024716,-0.12938584,0.36945847,0.73626196,-0.48392284,0.31595412,0.9168495,-0.70103073,0.481516,1.1112523,-0.9361858,0.63107896,1.2795875,-1.1453228,0.7637636,0.59037024,-0.6965224,0.40782282,0.5758236,-0.72998255,0.5900337,0.42120823,-0.51157105,0.65388876,0.21174513,-0.31560388,0.48041636,0.34238452,-0.7612808,0.38461614,0.41916913,-0.84911454,0.68106323,0.25290668,-0.62141186,0.664589,0.1272188,-0.43784472,0.46173555,0.094025,-0.8567654,0.35689607,0.22577497,-0.88313806,0.5768955,0.09800774,-0.6110468,0.61535656,0.010196278,-0.4269317,0.49027944,SHOOT
0.0,0.0,0.0,-0.35392216,-0.23417345,0.078560814,-0.49950758,-0.38522646,0.15296966,-0.6594525,-0.54847527,0.16926332,-0.74837005,-0.7109577,0.1664047,-0.39514157,-0.81129634,0.043752477,-0.4893011,-1.1118509,0.040575504,-0.55848557,-1.4443809,-0.010984334,-0.69444096,-1.7681566,-0.015191481,-0.27352765,-0.9603522,-0.053910524,-0.32950413,-1.268197,-0.09667504,-0.4338984,-1.5570989,-0.03839928,-0.47011453,-1.853707,-0.0814411,-0.017904969,-0.91146225,-0.115999445,-0.10312133,-1.2437476,-0.10283764,-0.18552507,-1.5280122,-0.13620354,-0.28049576,-1.8158506,-0.19205326,0.23478414,-0.871085,-0.19511311,0.12520517,-1.1659753,-0.24767378,0.063887626,-1.4114456,-0.195313,0.015158343,-1.621315,-0.24187869,NO_GUN
0.0,0.0,0.0,0.19693981,-0.088212274,0.17511506,0.2837899,-0.226517,0.30738425,0.25543877,-0.33039895,0.43505433,0.18711013,-0.39242133,0.43067014,0.5892276,-0.58422357,0.49086908,0.7380851,-0.8914894,0.6244338,0.87994295,-1.1377064,0.79867566,1.0077132,-1.4035673,0.9632845,0.41816658,-0.8184477,0.39405587,0.38899523,-0.9270883,0.7034973,0.21540794,-0.71168286,0.75464076,0.21652852,-0.59274435,0.54815096,0.20007211,-0.940384,0.3121963,0.20272337,-1.0342134,0.6130648,-0.01382784,-0.8268225,0.6544158,-0.018771885,-0.60548264,0.43088725,-0.0042585693,-0.9372451,0.1958636,-0.049694523,-1.0133177,0.43339637,-0.25192952,-0.8070901,0.5079214,-0.24274455,-0.6574779,0.29990745,NO_GUN
0.0,0.0,0.0,-0.16370808,-0.39300734,0.18547939,-0.22761053,-0.67751604,0.3574886,-0.22273202,-0.9335621,0.4581105,-0.16554163,-1.273891,0.6160598,0.2873884,-0.8444269,0.36385927,0.48797053,-1.127622,0.39790305,0.69664943,-1.3416445,0.54663175,0.8728157,-1.6397647,0.64688736,0.54946846,-0.75812894,0.3511765,0.6571739,-0.7846331,0.5839197,0.5014389,-0.5586074,0.593526,0.35451794,-0.37853816,0.46387923,0.6914614,-0.6041197,0.22459352,0.8170192,-0.6551979,0.45817006,0.6209189,-0.4909488,0.5438001,0.50653064,-0.29015687,0.41733977,0.7839647,-0.40292248,0.19586194,0.8676877,-0.5250313,0.3919864,0.7296885,-0.30995274,0.45744744,0.59436476,-0.1615935,0.3411084,GUN_READY
0.0,0.0,0.0,-0.06859392,-0.30377254,0.20276053,-0.11857486,-0.4015327,0.2804765,-0.0031915964,-0.4550529,0.35054547,0.09142421,-0.46323714,0.3742372,0.100186355,-0.8647419,0.31407103,0.16775233,-1.1702816,0.46930847,0.39591065,-1.4107122,0.46408865,0.48765147,-1.7158656,0.5886467,0.3794325,-0.8654308,0.32720107,0.4244916,-1.014343,0.5463405,0.32237512,-0.66363436,0.58762336,0.24980116,-0.5912981,0.49906415,0.5195953,-0.6088295,0.33530045,0.5792825,-0.78404486,0.5253268,0.5246801,-0.5070248,0.5865313,0.40992644,-0.44673237,0.4696348,0.5540517,-0.4690806,0.26575732,0.7576705,-0.51416713,0.4562039,0.6519867,-0.37707356,0.51327336,0.5182078,-0.26648733,0.40253896,NO_GUN
0.0,0.0,0.0,-0.46956602,-0.038503196,0.061332133,-0.7364323,-0.09588423,0.17663054,-1.0227327,-0.3183133,0.25742295,-1.2501504,-0.4502949,0.37925896,-0.61789215,-0.6348086,0.22673558,-0.79442257,-0.99574876,0.24741562,-0.9220631,-1.2865838,0.30949837,-1.0521255,-1.571235,0.33493492,-0.44262117,-0.8829589,0.15642917,-0.4526384,-0.98184603,0.3830064,-0.3296581,-0.7811224,0.48494285,-0.17123377,-0.5533086,0.410244,-0.21334626,-0.9298691,0.13744064,-0.31701764,-1.0864986,0.35639235,-0.18004324,-0.79927593,0.4548473,-0.08535225,-0.60713476,0.37464708,0.055001244,-0.91112256,0.098647594,-0.07698319,-1.0636193,0.33439165,0.04516696,-0.80977386,0.42520946,0.12567912,-0.63788015,0.31123823,GUN_READY
0.0,0.0,0.0,-0.19161285,-0.33528334,-0.056406815,-0.23015802,-0.6088753,-0.12229764,-0.2982524,-0.88326776,-0.18903476,-0.27867198,-1.1837213,-0.29200763,-0.21359539,-0.90036863,-0.2468681,-0.14343639,-1.1529932,-0.029154807,-0.16486715,-0.9612774,0.10632097,-0.12219668,-0.7177801,0.08510627,0.04399312,-0.9630893,-0.26556292,0.13116246,-1.2240419,-0.14939348,0.19940743,-1.0713195,0.062089857,0.12086161,-0.8233499,-0.011020072,0.32756,-0.8470851,-0.3063898,0.38395816,-1.1503307,-0.13799438,0.3990138,-0.9370131,0.015752971,0.36346534,-0.7150513,0.014896914,0.5681981,-0.741105,-0.34691945,0.59632283,-0.9799942,-0.20181586,0.5843576,-0.78482544,0.025236284,0.5696485,-0.62547535,-0.013395054,NO_GUN
0.0,0.0,0.0,0.08985994,-0.33087343,-0.1588214,0.14447725,-0.66040623,-0.15923618,0.33596092,-0.89440095,-0.26913664,0.54453266,-1.1415744,-0.25834823,0.3778101,-0.861598,-0.18522565,0.497786,-1.0268946,-0.043682385,0.30687085,-0.8950538,0.16339804,0.21083227,-0.75706106,0.07358432,0.6906933,-0.7218058,-0.04403588,0.75180566,-1.0570043,0.14298847,0.46667528,-0.9459081,0.24321821,0.35722074,-0.64246774,0.12573981,0.68530846,-0.57854617,0.09916652,0.8102131,-0.8015995,0.27763733,0.5984278,-0.7719466,0.41223192,0.56098014,-0.5212175,0.30317864,0.754071,-0.29420173,0.17816104,0.8637246,-0.5255825,0.37590984,0.6907022,-0.5479046,0.516559,0.62157613,-0.30603072,0.41757086,NO_GUN
0.0,0.0,0.0,-0.29941544,-0.2017428,0.04699329,-0.53120244,-0.42290065,0.117094904,-0.7316522,-0.6879662,0.1532951,-0.89265597,-0.90013254,0.12264596,-0.31193906,-0.82573736,-0.20920797,-0.3336776,-1.1589245,-0.30460745,-0.4444096,-1.5087068,-0.32537642,-0.46653628,-1.7798306,-0.39416578,-0.14430565,-0.9390149,-0.31213287,-0.003358362,-1.1196897,-0.18183428,0.11913285,-0.9042041,-0.02196481,0.13412815,-0.7042543,-0.0056267814,0.103370845,-0.85836875,-0.39203805,0.15725835,-1.0920116,-0.24769324,0.19376208,-0.9210938,-0.06356523,0.20048057,-0.64408064,-0.053335577,0.32951966,-0.71693414,-0.4403443,0.33671048,-0.972584,-0.29996395,0.36693528,-0.7750538,-0.149727,0.36198732,-0.5445526,-0.09838274,GUN_READY
0.0,0.0,0.0,0.30131117,-0.28459746,0.055739693,0.30336422,-0.5143324,0.14000045,0.2376312,-0.6111502,0.15700172,0.12258559,-0.6273499,0.18604782,0.037149053,-0.9021119,-0.049176324,-0.0025303257,-1.274029,-0.08206853,-0.03576824,-1.5960482,-0.0940762,-0.11256607,-1.9138502,-0.17365736,-0.20350294,-0.9704775,-0.12946023,-0.28764248,-1.130886,0.031831056,-0.3338513,-0.8851478,0.21881643,-0.21211964,-0.5545105,0.16890505,-0.39151153,-0.8335803,-0.2508175,-0.5066796,-1.0537379,-0.02186059,-0.41640237,-0.84981185,0.14929068,-0.39210886,-0.6056062,0.14955379,-0.52708817,-0.6526693,-0.23087949,-0.65721536,-0.8388915,-0.05633408,-0.58187646,-0.6373975,0.11204568,-0.53382033,-0.46986055,0.107815586,SHOOT
0.0,0.0,0.0,0.24609122,-0.3012994,0.055041306,0.31763715,-0.51887494,0.06898791,0.14336498,-0.63613814,0.12236402,0.0481755,-0.6481506,0.13235229,-0.022743884,-0.870642,-0.15956093,-0.15124571,-1.2201166,-0.24762304,-0.25153005,-1.5525831,-0.29621196,-0.29175615,-1.8513395,-0.40343994,-0.34810647,-0.91744924,-0.19263631,-0.45399043,-1.0970223,-0.07616008,-0.461888,-0.8631779,0.14987682,-0.32836518,-0.57901126,0.19137432,-0.5456633,-0.7448665,-0.20061344,-0.6067857,-1.0105696,-0.058212947,-0.50764704,-0.7855843,0.17406407,-0.41634512,-0.5082803,0.17309567,-0.68491125,-0.56411463,-0.20856206,-0.77272093,-0.7938088,-0.07219869,-0.61355025,-0.61224484,0.12176442,-0.5027642,-0.4341664,0.12896538,SHOOT
0.0,0.0,0.0,0.35226673,-0.06618405,0.16121997,0.43523842,-0.17314042,0.30338544,0.3925683,-0.28512216,0.40644282,0.25557622,-0.35460523,0.44963664,0.42073166,-0.74168736,0.3939278,0.4641992,-0.99769634,0.47060338,0.51926035,-1.281286,0.6752018,0.610787,-1.597117,0.76183754,0.19959165,-0.9149143,0.35084897,0.15950613,-0.99265176,0.55550724,0.008053492,-0.71281964,0.6184733,-0.016143126,-0.45747238,0.5184404,-0.07510852,-0.908035,0.27716556,-0.074697904,-0.99141437,0.56557894,-0.09167439,-0.73184025,0.56769097,-0.12184867,-0.5059436,0.4111267,-0.2505048,-0.81771034,0.1786696,-0.2341485,-0.9639317,0.42809638,-0.26987436,-0.7217059,0.4462867,-0.26350904,-0.49342486,0.374025,SHOOT
0.0,0.0,0.0,-0.33120823,0.003329426,0.0079852585,-0.628422,-0.17241117,-0.03862146,-0.82926786,-0.19685073,-0.16050898,-0.9929995,-0.41123095,-0.1576478,-0.6275786,-0.583456,-0.20334882,-0.84668255,-0.87480396,-0.3090108,-0.97247684,-1.1980965,-0.3825101,-1.1522344,-1.5197966,-0.5420148,-0.4561289,-0.82386094,-0.33645144,-0.6219697,-1.0941128,-0.39536554,-0.7206805,-1.4075918,-0.5005092,-0.9139438,-1.6825927,-0.5809651,-0.16112995,-0.8305413,-0.34323302,-0.38713628,-1.1408443,-0.45838696,-0.50408447,-1.4412589,-0.58057,-0.62096226,-1.6329511,-0.684547,0.12591857,-0.86900437,-0.31058744,-0.08260319,-1.0657088,-0.4191662,-0.10999197,-1.3754548,-0.51383275,-0.32146427,-1.5982996,-0.5111487,NO_GUN
0.0,0.0,0.0,0.372553,-0.069304615,-0.06734138,0.6048335,-0.23556422,-0.0648264,0.8066287,-0.36281022,-0.1069033,0.9903812,-0.5628127,-0.035729513,0.63031685,-0.6532735,0.09868447,0.821664,-0.9600038,0.23103903,1.0285318,-1.2459486,0.27441338,1.1920196,-1.5639076,0.3724174,0.51147485,-0.8346797,0.20421365,0.7044763,-1.1583024,0.38387787,0.824621,-1.4657465,0.40505138,0.99394053,-1.7476794,0.48824716,0.27316415,-0.8760825,0.36067477,0.41415286,-1.1918329,0.4730356,0.52592415,-1.4753343,0.5391967,0.7290679,-1.721327,0.59193325,0.0038205474,-0.81185395,0.44575417,0.09916945,-1.1136049,0.5477296,0.28673843,-1.4083502,0.5666209,0.44836757,-1.6241549,0.6710197,NO_GUN
0.0,0.0,0.0,0.3210858,-0.26931944,-0.07894564,0.41741258,-0.4876705,-0.056057524,0.31706503,-0.6645687,-0.05836828,0.17528318,-0.67610383,0.0007777587,0.042332295,-0.9013992,-0.3564122,0.00084518135,-1.2008764,-0.5333925,-0.053147744,-1.5217544,-0.6409491,-0.13026947,-1.8116354,-0.7908914,-0.21992438,-0.89107597,-0.3970099,-0.23862882,-1.0899448,-0.30176786,-0.24997787,-0.9808177,0.009105405,-0.15762658,-0.6487486,0.04360284,-0.39992037,-0.7937502,-0.32388115,-0.49393827,-1.0718038,-0.25021926,-0.38534865,-0.8379751,-0.03750168,-0.32532227,-0.65190965,0.027696252,-0.5961301,-0.67392784,-0.24367574,-0.6229101,-0.92645144,-0.18367706,-0.47507387,-0.74680954,5.804965e-05,-0.43943465,-0.4909778,0.09629588,SHOOT
0.0,0.0,0.0,-0.2521182,-0.14482711,0.24376981,-0.38738304,-0.31378445,0.3727463,-0.5454159,-0.54041266,0.55742776,-0.19597945,-0.29657128,0.5294886,-0.31714252,-0.7606387,0.46648678,-0.19745712,-0.88466823,0.6749619,-0.14835593,-0.6629077,0.7716053,-0.17614424,-0.5435922,0.5074643,-0.17955221,-0.9000202,0.39714563,-0.05364577,-1.1216444,0.585782,0.054946817,-0.8925905,0.69021827,0.004535413,-0.7411695,0.5157112,0.09202216,-0.98504394,0.24559925,0.14222807,-1.0748678,0.515779,0.29965064,-0.82096106,0.5565715,0.20551266,-0.74917835,0.37874228,0.29816476,-0.9087147,0.07807552,0.3913257,-0.9870246,0.30528703,0.46546388,-0.83382374,0.42663273,0.48319337,-0.65516776,0.21055505,NO_GUN
0.0,0.0,0.0,-0.09390287,-0.30188948,-0.24273263,-0.172195,-0.56108046,-0.34689766,-0.19401754,-0.80258864,-0.498367,-0.2429275,-1.14024,-0.6357815,-0.13007325,-0.86066955,-0.46581462,-0.20682618,-1.0538584,-0.41104805,-0.28718638,-0.939525,-0.20681296,-0.2923146,-0.6994311,-0.19720483,0.121322595,-0.93062186,-0.3452879,-0.014662224,-1.2190282,-0.31079975,-0.06462949,-1.0539078,-0.08030916,-0.014667244,-0.90118605,-0.09347053,0.29958278,-0.8838637,-0.23960145,0.22335212,-1.2376498,-0.15507346,0.12975965,-1.0522139,0.042502265,0.14725457,-0.8149215,0.12616138,0.49620265,-0.7876989,-0.0855493,0.37829474,-1.0562407,0.007522107,0.28136024,-0.9258611,0.1785356,0.33724815,-0.70312154,0.23592259,NO_GUN
